% Model:              Periodic.mph
% Version:            COMSOL 5.3.1.275
% Date:               Jul 27 2021, 18:58
% Dimension:          1
% Nodes:              333
% Expressions:        1
% Description:        Line graph
% X                       Height
4.1455319706509525E-6     305.32207889370795
4.394528768015631E-6      305.250267405174
4.64352556538031E-6       305.1817866782317
4.892522362744989E-6      305.116636712881
5.141519160109668E-6      305.05481750912196
5.3905159574743466E-6     304.9963290669547
5.639512754839025E-6      304.941171386379
5.975923940240231E-6      304.8702697325959
6.312335125641438E-6      304.80260058438563
6.648746311042643E-6      304.7381639417482
6.985157496443849E-6      304.67695980468363
7.321568681845056E-6      304.6189881731919
7.657979867246261E-6      304.564249047273
8.112493294390836E-6      304.4938674772311
8.56700672153541E-6       304.42666637736994
9.021520148679984E-6      304.3626457476895
9.476033575824559E-6      304.3018055881898
9.930547002969135E-6      304.24414589887084
1.0385060430113709E-5     304.18966667973257
1.0999137504851527E-5     304.11959911919143
1.1613214579589347E-5     304.05268026461704
1.2227291654327164E-5     303.98891011600944
1.2841368729064983E-5     303.9282886733686
1.3455445803802803E-5     303.8708159366946
1.4069522878540621E-5     303.8164919059874
1.4899176821504276E-5     303.74661039090694
1.572883076446793E-5      303.6798551296603
1.655848470743158E-5      303.6162261222475
1.7388138650395232E-5     303.55572336866845
1.8217792593358884E-5     303.4983468689233
1.904744653632254E-5      303.44409662301194
2.0168361835131075E-5     303.374293713074
2.128927713393961E-5      303.3075998059351
2.241019243274814E-5      303.24401490159516
2.353110773155667E-5      303.1835390000542
2.4652023030365206E-5     303.12617210131236
2.5772938329173736E-5     303.0719142053695
2.7287363745947796E-5     303.0020842152063
2.880178916272185E-5      302.9353452476199
3.03162145794959E-5       302.8716973026103
3.1830639996269954E-5     302.81114038017745
3.3345065413044014E-5     302.7536744803215
3.4859490829818066E-5     302.6992996030422
3.690557378993009E-5      302.62928937921225
3.895165675004212E-5      302.56234752647794
4.099773971015413E-5      302.49847404483916
4.304382267026615E-5      302.4376689342961
4.508990563037817E-5      302.3799321948486
4.713598859049019E-5      302.3252638264968
4.9900373493631686E-5     302.25483989729656
5.266475839677318E-5      302.18744899723333
5.5429143299914667E-5     302.123091126307
5.8193528203056153E-5     302.0617662845175
6.095791310619765E-5      302.003474471865
6.372229800933914E-5      301.94821568834936
6.745700090843694E-5      301.8769568180236
7.119170380753473E-5      301.80867097499157
7.492640670663252E-5      301.7433581592533
7.86611096057303E-5       301.6810183708088
8.239581250482812E-5      301.62165160965804
8.613051540392591E-5      301.565257875801
9.105966939021189E-5      301.49400255627796
9.598882337649785E-5      301.4254892286628
1.0091797736278381E-4     301.3597178929555
1.0584713134906977E-4     301.29668854915604
1.1077628533535575E-4     301.2364011972645
1.1570543932164172E-4     301.1788558372809
1.2128816260944858E-4     301.11589521901647
1.2687088589725538E-4     301.054817712144
1.3245360918506222E-4     300.99562331666334
1.3803633247286905E-4     300.93831203257474
1.436190557606759E-4      300.88288385987806
1.4920177904848272E-4     300.82933879857336
1.548016802124559E-4      300.77690474152007
1.6040158137642908E-4     300.725508832425
1.6600148254040226E-4     300.6751510712883
1.7160138370437544E-4     300.6258314581099
1.7720128486834862E-4     300.57754999288983
1.8280118603232183E-4     300.530306675628
1.8840108719629504E-4     300.4837646687236
1.9400098836026822E-4     300.4377496005897
1.996008895242414E-4      300.39226147122645
2.0520079068821458E-4     300.3473002806337
2.1080069185218776E-4     300.3028660288116
2.1640059301616095E-4     300.25895871576
2.2200049418013413E-4     300.2154025306893
2.2760039534410733E-4     300.17200490526284
2.332002965080805E-4      300.12876583948065
2.3880019767205367E-4     300.0856853333428
2.444000988360268E-4      300.04276338684923
2.5E-4                    300
