% Model:              Estacionari diferencies.mph
% Version:            COMSOL 5.3.1.275
% Date:               Jul 27 2021, 19:02
% Dimension:          1
% Nodes:              24039
% Expressions:        1
% Description:        Line graph
% X                       Height
-2.3227528232058018E-4    300.1172606217146
-2.322359199674919E-4     300.11752230679895
-2.3219655761440368E-4    300.1177839918833
-2.321572052679837E-4     300.1180455420513
-2.3211785292156367E-4    300.1183070922192
-2.320785005751437E-4     300.1185686423871
-2.320391582353922E-4     300.1188300173335
-2.3199981589564064E-4    300.11909139227987
-2.3196047355588908E-4    300.11935276722625
-2.3192114122280578E-4    300.11961403733284
-2.3188180888972248E-4    300.1198753074394
-2.3184247655663918E-4    300.1201365775459
-2.3180315423022423E-4    300.1203978108717
-2.3176383190380925E-4    300.12065904419745
-2.317245095773943E-4     300.1209202775232
-2.3168519725764772E-4    300.12118148797083
-2.316458849379011E-4     300.12144269841843
-2.316065726181545E-4     300.12170390886604
-2.315672703050763E-4     300.1219651198937
-2.31527967991998E-4      300.1222263309213
-2.3148866567891975E-4    300.12248754194894
-2.314493733725098E-4     300.1227487906523
-2.3141008106609986E-4    300.12301003935556
-2.3137078875968994E-4    300.1232712880589
-2.3133150645994832E-4    300.12353251339624
-2.312922241602067E-4     300.1237937387335
-2.312529418604651E-4     300.12405496407087
-2.3121366956739184E-4    300.1243160179948
-2.311743972743186E-4     300.1245770719187
-2.3113512498124534E-4    300.1248381258426
-2.3109586269484038E-4    300.125099101684
-2.3105660040843542E-4    300.12536007752533
-2.3101733812203046E-4    300.12562105336673
-2.3097808584229384E-4    300.1258820391904
-2.3093883356255723E-4    300.12614302501413
-2.308995812828206E-4     300.1264040108378
-2.3086033900975234E-4    300.12666510544835
-2.3082109673668407E-4    300.12692620005885
-2.307818544636158E-4     300.12718729466934
-2.3074262219721588E-4    300.12744843404255
-2.3070338993081592E-4    300.1277095734157
-2.30664157664416E-4      300.12797071278885
-2.3062493540468445E-4    300.12823166612475
-2.3058571314495287E-4    300.1284926194606
-2.305464908852213E-4     300.1287535727965
-2.3050727863215803E-4    300.1290143781311
-2.3046806637909472E-4    300.1292751834657
-2.3042885412603143E-4    300.12953598880034
-2.303896518796365E-4     300.1297967216294
-2.3035044963324154E-4    300.13005745445844
-2.303112473868466E-4     300.13031818728746
-2.3027205514712006E-4    300.13057890495475
-2.3023286290739344E-4    300.130839622622
-2.3019367066766687E-4    300.13110034028927
-2.3015448843460861E-4    300.1313610663945
-2.3011530620155034E-4    300.1316217924997
-2.3007612396849209E-4    300.13188251860487
-2.3003695174210215E-4    300.13214324398785
-2.299977795157122E-4     300.1324039693708
-2.2995860728932226E-4    300.13266469475377
-2.299194450696007E-4     300.13292533324505
-2.2988028284987909E-4    300.1331859717363
-2.298411206301575E-4     300.13344661022757
-2.2980196841710428E-4    300.1337070862661
-2.29762816204051E-4      300.1339675623046
-2.2972366399099775E-4    300.13422803834305
-2.296845217846128E-4     300.1344885710214
-2.2964537957822785E-4    300.13474910369973
-2.2960623737184292E-4    300.1350096363781
-2.2956710517212637E-4    300.13527022249207
-2.2952797297240974E-4    300.13553080860606
-2.2948884077269316E-4    300.13579139472006
-2.294497185796449E-4     300.1360519421613
-2.294105963865966E-4     300.1363124896025
-2.2937147419354836E-4    300.1365730370438
-2.2933236200716844E-4    300.1368335044383
-2.292932498207885E-4     300.13709397183277
-2.2925413763440856E-4    300.13735443922724
-2.2921503545469697E-4    300.13761487595514
-2.291759332749854E-4     300.137875312683
-2.2913683109527383E-4    300.1381357494108
-2.2909773892223058E-4    300.1383961314384
-2.2905864674918733E-4    300.13865651346606
-2.2901955457614405E-4    300.13891689549365
-2.2898047240976915E-4    300.1391772064625
-2.289413902433942E-4     300.1394375174313
-2.2890230807701926E-4    300.13969782840013
-2.2886323591731267E-4    300.1399580491068
-2.2882416375760603E-4    300.1402182698134
-2.2878509159789944E-4    300.14047849051997
-2.2874602944486126E-4    300.14073866203984
-2.2870696729182296E-4    300.14099883355965
-2.2866790513878472E-4    300.1412590050795
-2.286288529924148E-4     300.1415191061536
-2.2858980084604485E-4    300.1417792072277
-2.2855074869967493E-4    300.14203930830183
-2.285117065599733E-4     300.14229952002535
-2.284726644202717E-4     300.1425597317488
-2.2843362228057012E-4    300.1428199434723
-2.2839459014753689E-4    300.14308021073424
-2.283555580145036E-4     300.1433404779961
-2.2831652588147037E-4    300.143600745258
-2.2827750375510543E-4    300.1438608636073
-2.2823848162874046E-4    300.1441209819565
-2.2819945950237552E-4    300.1443811003058
-2.2816044738267898E-4    300.1446411283991
-2.2812143526298236E-4    300.1449011564923
-2.2808242314328577E-4    300.14516118458556
-2.2804342103025752E-4    300.14542116200346
-2.2800441891722924E-4    300.1456811394213
-2.27965416804201E-4      300.14594111683914
-2.2792642469784106E-4    300.1462010254113
-2.278874325914811E-4     300.1464609339834
-2.2784844048512117E-4    300.14672084255557
-2.278094583854296E-4     300.1469806970182
-2.27770476285738E-4      300.1472405514808
-2.2773149418604645E-4    300.14750040594345
-2.2769252209302315E-4    300.1477602603001
-2.2765354999999986E-4    300.14802011465673
-2.276145779069766E-4     300.1482799690134
-2.2757561582062164E-4    300.1485398404215
-2.2753665373426672E-4    300.14879971182955
-2.2749769164791186E-4    300.14905958323766
-2.2745873956822528E-4    300.1493194115638
-2.2741978748853862E-4    300.1495792398899
-2.2738083540885205E-4    300.149839068216
-2.2734189333583385E-4    300.15009875795744
-2.2730295126281562E-4    300.15035844769886
-2.2726400918979739E-4    300.1506181374403
-2.2722507712344747E-4    300.15087767832205
-2.271861450570975E-4     300.15113721920375
-2.2714721299074757E-4    300.1513967600855
-2.27108290931066E-4      300.15165648446305
-2.2706936887138444E-4    300.15191620884053
-2.2703044681170293E-4    300.152175933218
-2.269915347586897E-4     300.1524358432914
-2.2695262270567638E-4    300.15269575336475
-2.2691371065266313E-4    300.1529556634381
-2.268748086063182E-4     300.1532153617049
-2.268359065599733E-4     300.15347505997175
-2.267970045136284E-4     300.15373475823856
-2.2675811247395184E-4    300.1539943026778
-2.267192204342752E-4     300.15425384711705
-2.2668032839459862E-4    300.1545133915563
-2.2664144636159038E-4    300.1547727875144
-2.266025643285821E-4     300.15503218347243
-2.2656368229557385E-4    300.15529157943047
-2.2652481026923395E-4    300.15555096979773
-2.2648593824289398E-4    300.15581036016493
-2.264470662165541E-4     300.1560697505322
-2.2640820419688257E-4    300.1563291900101
-2.2636934217721096E-4    300.156588629488
-2.263304801575394E-4     300.1568480689659
-2.2629162814453613E-4    300.1571074858856
-2.2625277613153282E-4    300.15736690280534
-2.2621392411852957E-4    300.157626319725
-2.2617508211219468E-4    300.1578856649768
-2.2613624010585977E-4    300.1581450102285
-2.260973980995249E-4     300.15840435548023
-2.2605856609985835E-4    300.15866368029225
-2.2601973410019176E-4    300.1589230051042
-2.259809021005252E-4     300.15918232991623
-2.259420801075269E-4     300.1594415669403
-2.259032581145286E-4     300.1597008039643
-2.2586443612153032E-4    300.1599600409884
-2.2582562413520042E-4    300.1602193969205
-2.2578681214887057E-4    300.1604787528526
-2.257480001625407E-4     300.16073810878476
-2.257091981828791E-4     300.16099752413663
-2.2567039620321745E-4    300.16125693948845
-2.2563159422355584E-4    300.1615163548403
-2.2559280225056263E-4    300.1617756104974
-2.2555401027756934E-4    300.16203486615456
-2.2551521830457613E-4    300.16229412181167
-2.2547643633825124E-4    300.16255322079525
-2.254376543719263E-4     300.1628123197788
-2.2539887240560137E-4    300.1630714187624
-2.253601004459448E-4     300.1633304053193
-2.253213284862882E-4     300.16358939187614
-2.2528255652663163E-4    300.163848378433
-2.252437945736434E-4     300.16410732098325
-2.2520503262065517E-4    300.16436626353345
-2.2516627066766694E-4    300.1646252060837
-2.2512751872134703E-4    300.1648841800605
-2.2508876677502704E-4    300.1651431540372
-2.2505001482870713E-4    300.1654021280139
-2.2501127288905554E-4    300.1656612065033
-2.2497253094940398E-4    300.1659202849926
-2.249337890097524E-4     300.1661793634819
-2.2489505707676917E-4    300.1664384468933
-2.248563251437859E-4     300.1666975303048
-2.2481759321080262E-4    300.16695661371625
-2.247788712844877E-4     300.1672156031771
-2.2474014935817277E-4    300.167474592638
-2.2470142743185787E-4    300.16773358209883
-2.2466271551221129E-4    300.1679924555265
-2.2462400359256468E-4    300.16825132895406
-2.245852916729181E-4     300.1685102023817
-2.2454658975993986E-4    300.1687690326338
-2.2450788784696162E-4    300.16902786288597
-2.2446918593398336E-4    300.1692866931381
-2.244304940276735E-4     300.1695454670339
-2.243918021213636E-4     300.1698042409297
-2.2435311021505377E-4    300.17006301482553
-2.2431442831541217E-4    300.1703217649535
-2.2427574641577054E-4    300.1705805150815
-2.2423706451612894E-4    300.17083926520945
-2.2419839262315575E-4    300.1710979497915
-2.2415972073018246E-4    300.17135663437347
-2.2412104883720926E-4    300.17161531895545
-2.2408238695090436E-4    300.17187408110846
-2.240437250645994E-4     300.1721328432614
-2.240050631782945E-4     300.1723916054144
-2.2396641129865795E-4    300.172650414601
-2.239277594190214E-4     300.17290922378754
-2.2388910753938482E-4    300.1731680329741
-2.238504656664166E-4     300.17342667419507
-2.2381182379344836E-4    300.17368531541604
-2.2377318192048017E-4    300.173943956637
-2.2373455005418025E-4    300.1742024872001
-2.236959181878803E-4     300.1744610177632
-2.236572863215804E-4     300.17471954832627
-2.2361866446194881E-4    300.17497812206886
